entity_id	text	label
13367	Approximation Algorithms for Orienteering and Discounted-Reward TSP.	4
13368	On Worst-Case to Average-Case Reductions for NP Problems.	4
13369	On the Impossibility of Dimension Reduction in l.	4
13370	Learning DNF from Random Walks.	4
13371	Towards a Dichotomy Theorem for the Counting Constraint Satisfaction Problem.	4
13372	"Paths, Trees, and Minimum Latency Tours."	4
13373	Rank Bounds and Integrality Gaps for Cutting Planes Procedures Joshua.	4
13374	"On Levels in Arrangements of Curves, II: A Simple Inequality and Its Consequences."	4
13375	Clustering with Qualitative Information.	4
13376	A Group-Theoretic Approach to Fast Matrix Multiplication.	4
13377	A Polynomial Algorithm for Recognizing Perfect Graphs.	4
13378	Broadcasting Algorithms in Radio Networks with Unknown Topology.	4
13379	An In-Place Sorting with O(n log n) Comparisons and O(n) Moves.	4
13380	On the Implementation of Huge Random Objects.	4
13381	On the (In)security of the Fiat-Shamir Paradigm.	4
13382	The Complexity of Homomorphism and Constraint Satisfaction Problems Seen from the Other Side.	4
13383	"Bounded Geometries, Fractals, and Low-Distortion Embeddings."	4
13384	Approximation Via Cost-Sharing: A Simple Approximation Algorithm for the Multicommodity Rent-or-Buy Problem.	4
13385	A Non-Markovian Coupling for Randomly Sampling Colorings.	4
13386	Breaking a Time-and-Space Barrier in Constructing Full-Text Indices.	4
13387	Logics for Reasoning about Cryptographic Constructions.	4
13388	Tight Lower Bounds for the Distinct Elements Problem.	4
13389	A Lower Bound for the Bounded Round Quantum Communication Complexity of Set Disjointness.	4
13390	Deterministic Extractors for Bit-Fixing Sources and Exposure-Resilient Cryptography.	4
13391	Approximation Algorithms for Asymmetric TSP by Decomposing Directed Regular Multigraphs.	4
13392	Gossip-Based Computation of Aggregate Information.	4
13393	Hardness of Approximating the Shortest Vector Problem in High Lp Norms.	4
13394	The Value of Knowing a Demand Curve: Bounds on Regret for Online Posted-Price Auctions.	4
13395	Towards a Characterization of Truthful Combinatorial Auctions.	4
13396	General Composition and Universal Composability in Secure Multi-Party Computation.	4
13397	The Ising Model on Trees: Boundary Conditions and Mixing Time.	4
13398	Simulated Annealing in Convex Bodies and an 0*(n4) Volume Algorithm.	4
13399	Logconcave Functions: Geometry and Efficient Sampling Algorithms	4
13400	Zero-Knowledge Sets.	4
13401	On Certain Connectivity Properties of the Internet Topology.	4
13402	The Resolution Complexity of Random Constraint Satisfaction Problems.	4
13403	Always Good Turing: Asymptotically Optimal Probability Estimation.	4
13404	On e-Biased Generators in NC0.	4
13405	Group Strategyproof Mechanisms via Primal-Dual Algorithms.	4
13406	Proofs of the Parisi and Coppersmith-Sorkin Conjectures for the Finite Random Assignment Problem.	4
13407	Bounded-Concurrent Secure Two-Party Computation in a Constant Number of Rounds.	4
13408	Mixing.	4
13409	"Solving Sparse, Symmetric, Diagonally-Dominant Linear Systems in Time 0(m)."	4
13410	List-Decoding Using The XOR Lemma.	4
13411	Performance Analysis of Dynamic Network Processes.	4
13412	"44th Symposium on Foundations of Computer Science (FOCS 2003), 11-14 October 2003, Cambridge, MA, USA, Proceedings"	4
13413	The set-associative cache performance of search trees.	4
13414	Smaller explicit superconcentrators.	4
13415	Labeling schemes for small distances in trees.	4
13416	Matching planar maps.	4
13417	Optimal parallel selection.	4
13418	Data migration to minimize the average completion time.	4
13419	Inplace 2D matching in compressed images.	4
13420	Competitive queueing policies for QoS switches.	4
13421	Dynamic routing on networks with fixed-size buffers.	4
13422	Dynamic TCP acknowledgement: penalizing long delays.	4
13423	Lower bounds for embedding edit distance into normed spaces.	4
13424	An approximate truthful mechanism for combinatorial auctions with single parameter agents.	4
13425	Faster approximation algorithms for the minimum latency problem.	4
13426	Skip graphs.	4
13427	Approximation algorithm for embedding metrics into a two-dimensional space.	4
13428	Minimizing weighted flow time.	4
13429	Scheduling techniques for media-on-demand.	4
13430	Straight-skeleton based contour interpolation.	4
13431	Dynamic construction of Bluetooth scatternets of fixed degree and low diameter.	4
13432	Multi-embedding and path approximation of metric spaces.	4
13433	Maintaining all-pairs approximate shortest paths under deletion of edges.	4
13434	Optimizing misdirection.	4
13435	Möbius-invariant natural neighbor interpolation.	4
13436	Compact representations of separable graphs.	4
13437	A new approximation algorithm for the asymmetric TSP with triangle inequality.	4
13438	Space-efficient finger search on degree-balanced search trees.	4
13439	On the combinatorial complexity of euclidean Voronoi cells and convex hulls of d-dimensional spheres.	4
13440	Directed scale-free graphs.	4
13441	Sparse distance preservers and additive spanners.	4
13442	Lower bounds for external memory dictionaries.	4
13443	Quantum property testing.	4
13444	Algorithms for k-colouring and finding maximal independent sets.	4
13445	Embedding k-outerplanar graphs into l1.	4
13446	Edge disjoint paths revisited.	4
13447	Graded conforming Delaunay tetrahedralization with bounded radius-edge ratio.	4
13448	Efficient sequences of trials.	4
13449	Multidimensional matching and fast search in suffix trees.	4
13450	The cover time of sparse random graphs.	4
13451	"Random MAX SAT, random MAX CUT, and their phase transitions."	4
13452	Random walks on the vertices of transportation polytopes with constant number of sources.	4
13453	Chain decompositions and independent trees in 4-connected graphs.	4
13454	Quantum algorithms for some hidden shift problems.	4
13455	Perturbations and vertex removal in a 3D delaunay triangulation.	4
13456	Certifying and repairing solutions to large LPs how good are LP-solvers?	4
13457	Who cares about permanents?	4
13458	Non-independent randomized rounding.	4
13459	Pass efficient algorithms for approximating large matrices.	4
13460	Fast distributed algorithms for (weakly) connected dominating sets and linear-size skeletons.	4
13461	An approximation algorithm for cutting out convex polygons.	4
13462	A combinatorial algorithm for computing a maximum independent set in a t-perfect graph.	4
13463	Sublogarithmic approximation for telephone multicast: path out of jungle.	4
13464	Dynamic generators of topologically embedded graphs.	4
13465	Comparing top k lists.	4
13466	The k-traveling repairman problem.	4
13467	An improved approximation algorithm for the 0-extension problem.	4
13468	A spectral technique for random satisfiable 3CNF formulas.	4
13469	Approximately optimal control of fluid networks.	4
13470	Minimum cost flows over time without intermediate storage.	4
13471	Dominating sets in planar graphs: branch-width and exponential speed-up.	4
13472	Implicit dictionaries supporting searches and amortized updates in O(log n log log n) time.	4
13473	Perfect matchings in random graphs with prescribed minimal degree.	4
13474	Better performance bounds for finding the smallest k-edge connected spanning subgraph of a multigraph.	4
13475	Computing strongly connected components in a linear number of symbolic steps.	4
13476	The flow complex: a data structure for geometric modeling.	4
13477	Simultaneous optimization for concave costs: single sink aggregation or single source buy-at-bulk.	4
13478	Competitiveness via consensus.	4
13479	An improved approximation algorithm for the partial latin square extension problem.	4
13480	High-order entropy-compressed text indexes.	4
13481	Zonotopes as bounding volumes.	4
13482	Improved results for directed multicut.	4
13483	Counting inversions in lists.	4
13484	Embeddings and non-approximability of geometric problems.	4
13485	Unconditional proof of tightness of Johnson bound.	4
13486	Integrality ratio for group Steiner trees and directed steiner trees.	4
13487	Binary space partitions for 3D subdivisions.	4
13488	Directed graphs requiring large numbers of shortcuts.	4
13489	Better algorithms for high-dimensional proximity problems via asymmetric embeddings.	4
13490	Algorithms for power savings.	4
13491	Packing Steiner trees.	4
13492	A 5/4-approximation algorithm for minimum 2-edge-connectivity.	4
13493	Selection with monotone comparison cost.	4
13494	Root comparison techniques applied to computing the additively weighted Voronoi diagram.	4
13495	On the complexity of distance-based evolutionary tree reconstruction.	4
13496	A note on the set systems used for broadcast encryption.	4
13497	Property testing of data dimensionality.	4
13498	Approximating asymmetric maximum TSP.	4
13499	Certifying algorithms for recognizing interval graphs and permutation graphs.	4
13500	The similarity metric.	4
13501	Between O(nm) and O(n alpha).	4
13502	Deterministic identity testing for multivariate polynomials.	4
13503	Improved bounds on the average length of longest common subsequences.	4
13504	Fully-dynamic two dimensional orthogonal range and line segment intersection reporting in logarithmic time.	4
13505	Data streams: algorithms and applications.	4
13506	Inferring tree topologies using flow tests.	4
13507	Multirate rearrangeable clos networks and a generalized edge coloring problem on bipartite graphs.	4
13508	A faster and simpler fully dynamic transitive closure.	4
13509	A (1+epsilon)-approximation algorithm for partitioning hypergraphs using a new algorithmic version of the Lovász Local Lemma.	4
13510	Lower bounds for collusion-secure fingerprinting.	4
13511	Equitable colorings with constant number of colors.	4
13512	Online paging with arbitrary associativity.	4
13513	On the performance of user equilibria in traffic networks.	4
13514	Pursuit-evasion with imprecise target location.	4
13515	Allocating vertex pi-guards in simple polygons via pseudo-triangulations.	4
13516	Fault-tolerant facility location.	4
13517	Quick and good facility location.	4
13518	On AC implementations of fusion trees and atomic heaps.	4
13519	On the rectilinear crossing number of complete graphs.	4
13520	Wavelength assignment and generalized interval graph coloring.	4
13521	Browsing around a digital library.	4
13522	"Proceedings of the Fourteenth Annual ACM-SIAM Symposium on Discrete Algorithms, January 12-14, 2003, Baltimore, Maryland, USA."	4
13523	The online set cover problem.	4
13524	Adiabatic quantum state generation and statistical zero knowledge.	4
13525	Cutting triangular cycles of lines in space.	4
13526	Distinct distances in three and higher dimensions.	4
13527	Optimal oblivious routing in polynomial time.	4
13528	Management of multi-queue switches in QoS networks.	4
13529	Sampling lower bounds via information theory.	4
13530	Random knapsack in expected polynomial time.	4
13531	Some 3CNF properties are hard to test.	4
13532	"Modified log-sobolev inequalities, mixing and hypercontractivity."	4
13533	On the limits of cache-obliviousness.	4
13534	OPT versus LOAD in dynamic storage allocation.	4
13535	Meet and merge: approximation algorithms for confluent flows.	4
13536	Exponential algorithmic speedup by a quantum walk.	4
13537	Pricing network edges for heterogeneous selfish users.	4
13538	A fast algorithm for computing steiner edge connectivity.	4
13539	Non-interactive and reusable non-malleable commitment schemes.	4
13540	A new approach to dynamic all pairs shortest paths.	4
13541	A new multilayered PCP and the hardness of hypergraph vertex cover.	4
13542	Touring a sequence of polygons.	4
13543	Approximate counting by dynamic programming.	4
13544	Hidden translation and orbit coset in quantum computing.	4
13545	Well-separated pair decomposition for the unit-disk graph metric and its applications.	4
13546	Work-competitive scheduling for cooperative computing with dynamic groups.	4
13547	On the fractal behavior of TCP.	4
13548	Simpler and better approximation algorithms for network design.	4
13549	Classical deterministic complexity of Edmonds' Problem and quantum entanglement.	4
13550	Boosting in the presence of noise.	4
13551	Dynamic rectangular intersection with priorities.	4
13552	Generating random regular graphs.	4
13553	Consistent load balancing via spread minimization.	4
13554	Primal-dual meets local search: approximating MST's with nonuniform degree bounds.	4
13555	Short path queries in planar graphs in constant time.	4
13556	The intrinsic dimensionality of graphs.	4
13557	Bounded-concurrent secure two-party computation without setup assumptions.	4
13558	New degree bounds for polynomial threshold functions.	4
13559	Uniform hashing in constant time and linear space.	4
13560	Approximation algorithms for hierarchical location problems.	4
13561	On average distortion of embedding metrics into the line and into L1.	4
13562	New lattice based cryptographic constructions.	4
13563	Time-space tradeoff lower bounds for integer multiplication and graphs of arithmetic functions.	4
13564	Optimal probabilistic fingerprint codes.	4
13565	Space efficient dynamic stabbing with fast queries.	4
13566	Approximation schemes for clustering problems.	4
13567	"Proceedings of the 35th Annual ACM Symposium on Theory of Computing, June 9-11, 2003, San Diego, CA, USA"	4
13568	Learnability and Automatizability.	4
13569	On the Streaming Model Augmented with a Sorting Primitive.	4
13570	Adiabatic Quantum Computation is Equivalent to Standard Quantum Computation.	4
13571	Lattice Problems in NP cap coNP.	4
13572	Quantum Walk Algorithm for Element Distinctness.	4
13573	Hardness of Buy-at-Bulk Network Design.	4
13574	The Price of Stability for Network Design with Fair Cost Allocation.	4
13575	Cryptography in NC.	4
13576	0(sqrt (log n)) Approximation to SPARSEST CUT in Õ(n) Time.	4
13577	Optimal Power-Down Strategies.	4
13578	Dynamic Speed Scaling to Manage Energy and Temperature.	4
13579	Approximating Edit Distance Efficiently.	4
13580	Universally Composable Protocols with Relaxed Set-Up Assumptions.	4
13581	Extracting Randomness Using Few Independent Sources.	4
13582	Constructing Expander Graphs by 2-Lifts and Discrepancy vs. Spectral Gap.	4
13583	Learning with Errors in Answers to Membership Queries.	4
13584	Edge-Disjoint Paths in Planar Graphs.	4
13585	On the List and Bounded Distance Decodibility of the Reed-Solomon Codes (Extended Abstract).	4
13586	Algebras with Polynomial Identities and Computing the Determinant.	4
13587	An Optimal Randomised Cell Probe Lower Bound for Approximate Nearest Neighbour Searching.	4
13588	Machine Minimization for Scheduling Jobs with Interval Constraints.	4
13589	The Hardness of Metric Labeling.	4
13590	On the Integrality Ratio for Asymmetric TSP.	4
13591	Maximizing Quadratic Programs: Extending Grothendieck's Inequality.	4
13592	The Exact Satisfiability Threshold for a Potentially Intractible Random Constraint Satisfaction Problem.	4
13593	Spectral Analysis of Random Graphs with Skewed Degree Distributions.	4
13594	Approximating the Stochastic Knapsack Problem: The Benefit of Adaptivity.	4
13595	Dynamic Optimality -- Almost.	4
13596	Assignment Testers: Towards a Combinatorial Proof of the PCP-Theorem.	4
13597	On the (Im)possibility of Cryptography with Imperfect Randomness.	4
13598	Tolls for Heterogeneous Selfish Users in Multicommodity Networks and Generalized Congestion Games.	4
13599	Hierarchy Theorems for Probabilistic Polynomial Time.	4
13600	No Sorting? Better Searching!	4
13601	Deterministic Extractors for Bit-Fixing Sources by Obtaining an Independent Seed.	4
13602	trong Spatial Mixing for Lattice Graphs with Fewer Colours.	4
13603	An Edge in Time Saves Nine: LP Rounding Approximation Algorithms for Stochastic Network Design.	4
13604	An Approximate Max-Steiner-Tree-Packing Min-Steiner-Cut Theorem.	4
13605	On the Power of Discrete and of Lexicographic Helly-Type Theorems.	4
13606	A Polynomial Time Algorithm for Computing the Arrow-Debreu Market Equilibrium for Linear Utilities.	4
13607	Edge Pricing of Multicommodity Networks for Heterogeneous Selfish Users.	4
13608	Testing Polynomials over General Fields.	4
13609	Hardness of Approximating the Shortest Vector Problem in Lattices.	4
13610	"Ruling Out PTAS for Graph Min-Bisection, Densest Subgraph and Bipartite Clique."	4
13611	Optimal Inapproximability Results for Max-Cut and Other 2-Variable CSPs?	4
13612	Quantum and Classical Strong Direct Product Theorems and Optimal Time-Space Tradeoffs.	4
13613	Triangulation and Embedding Using Small Sets of Beacons.	4
13614	A Simple Linear Time (1+ ) -Approximation Algorithm for k-Means Clustering in Any Dimensions.	4
13615	Private Codes or Succinct Random Codes That Are (Almost) Perfect.	4
13616	Measured Descent: A New Embedding Method for Finite Metrics.	4
13617	Random Edge Can Be Exponential on Abstract Cubes.	4
13618	Worst-Case to Average-Case Reductions Based on Gaussian Measures.	4
13619	Quantum Weak Coin-Flipping with Bias of 0.192.	4
13620	Shuffling by Semi-Random Transpositions.	4
13621	Maximum Matchings via Gaussian Elimination.	4
13622	Multilinear-NC neq Multilinear-NC.	4
13623	Dynamic Approximate All-Pairs Shortest Paths in Undirected Graphs.	4
13624	Dynamic Transitive Closure via Dynamic Matrix Inverse (Extended Abstract).	4
13625	Exponentially Many Steps for Finding a Nash Equilibrium in a Bimatrix Game.	4
13626	Stochastic Optimization is (Almost) as easy as Deterministic Optimization.	4
13627	Quantum Speed-Up of Markov Chain Based Algorithms.	4
13628	An Unconditional Study of Computational Zero Knowledge.	4
13629	Holographic Algorithms (Extended Abstract).	4
13630	"45th Symposium on Foundations of Computer Science (FOCS 2004), 17-19 October 2004, Rome, Italy, Proceedings"	4
13631	Routing and scheduling in multihop wireless networks with time-varying channels.	4
13632	LAND: stretch (1 + epsilon) locality-aware networks for DHTs.	4
13633	A general approach to online network optimization problems.	4
13634	"Dynamizing static algorithms, with applications to dynamic trees and history independence."	4
13635	Exponential bounds for DPLL below the satisfiability threshold.	4
13636	On the number of rectangular partitions.	4
13637	Efficient algorithms for bichromatic separability.	4
13638	Point containment in the integer hull of a polyhedron.	4
13639	Computing maximally separated sets in the plane and independent sets in the intersection graph of unit disks.	4
13640	Bipartite roots of graphs.	4
13641	Complexities for generalized models of self-assembly.	4
13642	Fault-tolerant gathering algorithms for autonomous mobile robots.	4
13643	On colorings of squares of outerplanar graphs.	4
13644	Approximate classification via earthmover metrics.	4
13645	The hyperring: a low-congestion deterministic data structure for distributed environments.	4
13646	On the diameter of the symmetric group: polynomial bounds.	4
13647	Simultaneous diophantine approximation with excluded primes.	4
13648	Fast approximate pattern matching with few indels via embeddings.	4
13649	Almost-Delaunay simplices: nearest neighbor relations for imprecise points.	4
13650	On minimizing the total flow time on multiple machines.	4
13651	New approximability and inapproximability results for 2-dimensional Bin Packing.	4
13652	Windows scheduling as a restricted version of Bin Packing.	4
13653	Randomized -server algorithms for growth-rate bounded graphs.	4
13654	Lyndon words with a fixed standard right factor.	4
13655	Approximate distance oracles for unweighted graphs in Õ(n) time.	4
13656	Computing equilibria for congestion games with (im)perfect information.	4
13657	Probabilistic analysis of knapsack core algorithms.	4
13658	Improved bounds on sorting with length-weighted reversals.	4
13659	Two tricks to triangulate chordal probe graphs in polynomial time.	4
13660	Torpid mixing of simulated tempering on the Potts model.	4
13661	Compact representations of ordered sets.	4
13662	Approximate budget balanced mechanisms with low communication costs for the multicast cost-sharing problem.	4
13663	A new algorithm for normal dominance constraints.	4
13664	Competitive analysis of organization networks or multicast acknowledgement: how much to wait?	4
13665	The list partition problem for graphs.	4
13666	A deterministic near-linear time algorithm for finding minimum cuts in planar graphs.	4
13667	An optimal randomized algorithm for maximum Tukey depth.	4
13668	Non-migratory online deadline scheduling on multiprocessors.	4
13669	Who says you have to look at the input? The brave new world of sublinear computing.	4
13670	The Bloomier filter: an efficient data structure for static support lookup tables.	4
13671	Invadable self-assembly: combining robustness with efficiency.	4
13672	Constructing finite field extensions with large order elements.	4
13673	On finding a guard that sees most and a shop that sells most.	4
13674	The wake-up problem in multi-hop radio networks.	4
13675	Efficient estimation algorithms for neighborhood variance and other moments.	4
13676	An improved data stream algorithm for frequency moments.	4
13677	An exact subexponential-time lattice algorithm for Asian options.	4
13678	Models of greedy algorithms for graph problems.	4
13679	Subexponential parameterized algorithms on graphs of bounded-genus and -minor-free graphs.	4
13680	Retroactive data structures.	4
13681	Interpolation search for non-independent data.	4
13682	Experimental analysis of dynamic all pairs shortest path algorithms.	4
13683	Matrix rounding and approximation.	4
13684	A maiden analysis of Longest Wait First.	4
13685	A faster distributed protocol for constructing a minimum spanning tree.	4
13686	Frugality in path auctions.	4
13687	Approximating Minimum Max-Stretch spanning Trees on unweighted graphs.	4
13688	Quasiconvex analysis of backtracking algorithms.	4
13689	Testing bipartiteness of geometric intersection graphs.	4
13690	Optimal online bounded space multidimensional packing.	4
13691	Structural and algorithmic aspects of massive social networks.	4
13692	Optimally scheduling video-on-demand to minimize delay when server and receiver bandwidth may differ.	4
13693	Output-sensitive construction of the union of triangles.	4
13694	"Minimizing the stabbing number of matchings, trees, and triangulations."	4
13695	Compression boosting in optimal linear time using the Burrows-Wheeler Transform.	4
13696	The number of bit comparisons used by Quicksort: an average-case analysis.	4
13697	Proximity Mergesort: optimal in-place sorting in the cache-oblivious model.	4
13698	"Special edges, and approximating the smallest directed -edge connected spanning subgraph."	4
13699	Finding a long directed cycle.	4
13700	Slow mixing of Glauber dynamics for the hard-core model on the hypercube.	4
13701	Linear phase transition in random linear constraint satisfaction problems.	4
13702	On contract-and-refine transformations between phylogenetic trees.	4
13703	Optimal routing in Chord.	4
13704	Fair and efficient router congestion control.	4
13705	Succinct ordinal trees with level-ancestor queries.	4
13706	Finding dominators revisited: extended abstract.	4
13707	Covering minimum spanning trees of random subgraphs.	4
13708	Algorithms for infinite huffman-codes.	4
13709	When indexing equals compression: experiments with compressing suffix arrays and applications.	4
13710	Efficiently decodable codes meeting Gilbert-Varshamov bound for low rates.	4
13711	Variable length path coupling.	4
13712	A note on the nearest neighbor in growth-restricted metrics.	4
13713	On the costs and benefits of procrastination: approximation algorithms for stochastic combinatorial optimization problems.	4
13714	Approximate Nearest Neighbor under edit distance via product metrics.	4
13715	Randomized pursuit-evasion with limited visibility.	4
13716	Improved upper bounds for 3-SAT.	4
13717	On the convergence time of a path-vector protocol.	4
13718	On broadcasting in heterogenous networks.	4
13719	Minimizing migrations in fair multiprocessor scheduling of persistent tasks.	4
13720	On distributions computable by random walks on graphs.	4
13721	End-to-end packet-scheduling in wireless ad-hoc networks.	4
13722	Quantum computing.	4
13723	Complexity classification of network information flow problems.	4
13724	Locally satisfiable formulas.	4
13725	A time efficient Delaunay refinement algorithm.	4
13726	A stronger bound on Braess's Paradox.	4
13727	The pure literal rule threshold and cores in random hypergraphs.	4
13728	Generic quantum Fourier transforms.	4
13729	Trade-offs on the location of the core node in a network.	4
13730	Caching queues in memory buffers.	4
13731	"Fast mixing for independent sets, colorings and other models on trees."	4
13732	Adaptive sampling for quickselect.	4
13733	The directed circular arrangement problem.	4
13734	A certifying algorithm for the consecutive-ones property.	4
13735	SRPT optimally utilizes faster machines to minimize flow time.	4
13736	Hole and antihole detection in graphs.	4
13737	Tight bounds for the partial-sums problem.	4
13738	The maximum latency of selfish routing.	4
13739	Buffer minimization using max-coloring.	4
13740	Minimum moment Steiner trees.	4
13741	Facility location with Service Installation Costs.	4
13742	Multicommodity facility location.	4
13743	Correlation Clustering: maximizing agreements via semidefinite programming.	4
13744	Tabulation based 4-universal hashing with applications to second moment estimation.	4
13745	Graph decomposition and a greedy algorithm for edge-disjoint paths.	4
13746	Approximation schemes for Metric Bisection and partitioning.	4
13747	How random is the human genome?	4
13748	Detecting short directed cycles using rectangular matrix multiplication and dynamic programming.	4
13749	"Family trees: an ordered dictionary with optimal congestion, locality, degree, and search time."	4
13750	Approximating the two-level facility location problem via a quasi-greedy approach.	4
13751	"Proceedings of the Fifteenth Annual ACM-SIAM Symposium on Discrete Algorithms, SODA 2004, New Orleans, Louisiana, USA, January 11-14, 2004"	4
13752	Lower bounds for local search by quantum arguments.	4
13753	On the performance of greedy algorithms in packet buffering.	4
13754	Approximating the cut-norm via Grothendieck's inequality.	4
13755	Visibly pushdown languages.	4
13756	Quantum algorithms a decade after shor.	4
13757	Lower bounds for linear degeneracy testing.	4
13758	"Expander flows, geometric embeddings and graph partitioning."	4
13759	The zero-one principle for switching networks.	4
13760	"Robust pcps of proximity, shorter pcps and applications to coding."	4
13761	Isotopic implicit surface meshing.	4
13762	Multi-processor scheduling to minimize flow time with epsilon resource augmentation.	4
13763	(Almost) tight bounds and existence theorems for confluent flows.	4
13764	An approximate König's theorem for edge-coloring weighted bipartite graphs.	4
13765	Estimating the weight of metric minimum spanning trees in sublinear-time.	4
13766	"The spending constraint model for market equilibrium: algorithmic, existence and uniqueness results."	4
13767	A simple polynomial-time rescaling algorithm for solving linear programs.	4
13768	Unconditional lower bounds on the time-approximation tradeoffs for the distributed minimum spanning tree problem.	4
13769	The complexity of pure Nash equilibria.	4
13770	"On sums of independent random variables with unbounded variance, and estimating the average degree in a graph."	4
13771	Sorting and searching in the presence of memory faults (without redundancy).	4
13772	The difficulty of testing for isomorphism against a graph that is given in advance.	4
13773	Finding paths and cycles of superpolylogarithmic length.	4
13774	Computing Nash equilibria for scheduling on restricted parallel links.	4
13775	Auction algorithms for market equilibrium.	4
13776	Rational secret sharing and multiparty computation: extended abstract.	4
13777	Completeness in two-party secure computation: a computational view.	4
13778	Using nondeterminism to amplify hardness.	4
13779	Algorithms for dynamic geometric problems over data streams.	4
13780	Batch codes and their applications.	4
13781	"Spectral partitioning, eigenvalue bounds, and circle packings for graphs of bounded genus."	4
13782	Using mixture models for collaborative filtering.	4
13783	Primal-dual algorithms for deterministic inventory problems.	4
13784	Hit-and-run from a corner.	4
13785	Multi-linear formulas for permanent and determinant are of super-polynomial size.	4
13786	Bounded-concurrent secure multi-party computation with a dishonest majority.	4
13787	New notions of security: achieving universal composability without trusted setup.	4
13788	The quantum adiabatic optimization algorithm and local minima.	4
13789	Network games.	4
13790	Derandomizing homomorphism testing in general groups.	4
13791	"Depth through breadth, or why should we attend talks in other areas?"	4
13792	"Proceedings of the 36th Annual ACM Symposium on Theory of Computing, Chicago, IL, USA, June 13-16, 2004"	4
13793	A Characterization of the (natural) Graph Properties Testable with One-Sided Error.	4
13794	Additive Approximation for Edge-Deletion Problems.	4
13795	On the Complexity of Two-PlayerWin-Lose Games.	4
13796	Metric Embeddings with Relaxed Guarantees.	4
13797	Hardness of Approximating the Closest Vector Problem with Pre-Processing.	4
13798	Fitting tree metrics: Hierarchical clustering and Phylogeny.	4
13799	Hardness of the Undirected Edge-Disjoint Paths Problem with Congestion.	4
13800	On Non-Approximability for Quadratic Programs.	4
13801	Fast Algorithms for Approximate Semide.nite Programming using the Multiplicative Weights Update Method.	4
13802	From optimal measurement to efficient quantum algorithms for the hidden subgroup problem over semidirect product groups.	4
13803	Mechanism Design via Machine Learning.	4
13804	A Tale of Two Dimensional Bin Packing.	4
13805	How To Play Almost Any Mental Game Over The Net - Concurrent Composition via Super-Polynomial Simulation.	4
13806	Nash Equilibria in Random Games.	4
13807	On the Complexity of Real Functions.	4
13808	Analysis and Prediction of the Long-Run Behavior of Probabilistic Sequential Programs with Recursion (Extended Abstract).	4
13809	A Recursive Greedy Algorithm for Walks in Directed Graphs.	4
13810	Error Correction via Linear Programming.	4
13811	Algorithmic Techniques and Tools from Computational Geometry.	4
13812	Group-theoretic Algorithms for Matrix Multiplication.	4
13813	Cryptography In the Bounded Quantum-Storage Model.	4
13814	On Learning Mixtures of Heavy-Tailed Distributions.	4
13815	"Algorithmic Graph Minor Theory: Decomposition, Approximation, and Coloring."	4
13816	Improved Smoothed Analysis of the Shadow Vertex Simplex Method.	4
13817	"How to Pay, Come What May: Approximation Algorithms for Demand-Robust Covering Problems."	4
13818	"Structuring labeled trees for optimal succinctness, and beyond."	4
13819	Linear Lower Bounds on Real-World Implementations of Concurrent Objects.	4
13820	Deterministic Extractors for Affine Sources over Large Fields.	4
13821	Sink Equilibria and Convergence.	4
13822	On the Impossibility of Obfuscation with Auxiliary Input.	4
13823	Lower Bounds for the Noisy Broadcast Problem.	4
13824	An Algorithmic Version of the Hypergraph Regularity Method.	4
13825	A general lower bound for mixing of single-site dynamics on graphs.	4
13826	Rational Secure Computation and Ideal Mechanism Design.	4
13827	Agnostically Learning Halfspaces.	4
13828	Beyond VCG: Frugality of Truthful Mechanisms.	4
13829	Almost Orthogonal Linear Codes are Locally Testable.	4
13830	On the Unique Games Conjecture.	4
13831	Nonembeddability theorems via Fourier analysis.	4
13832	"The Unique Games Conjecture, Integrality Gap for Cut Problems and Embeddability of Negative Type Metrics into l."	4
13833	A linear-time approximation scheme for planar weighted TSP.	4
13834	An Approximation Algorithm for the Disjoint Paths Problem in Even-Degree Planar Graphs.	4
13835	Query Incentive Networks.	4
13836	Safraless Decision Procedures.	4
13837	Approximation Algorithms for Scheduling on Multiple Machines.	4
13838	Truthful and Near-Optimal Mechanism Design via Linear Programming.	4
13839	The Closest Substring problem with small distances.	4
13840	AdWords and Generalized On-line Matching.	4
13841	The Parking Permit Problem.	4
13842	Every decision tree has an in.uential variable.	4
13843	The Symmetric Group Defies Strong Fourier Sampling.	4
13844	Noise stability of functions with low in.uences invariance and optimality.	4
13845	Error-Correcting Codes for Automatic Control.	4
13846	Quantum Information and the PCP Theorem.	4
13847	The Complexity of Online Memory Checking.	4
13848	Correcting Errors Beyond the Guruswami-Sudan Radius in Polynomial Time.	4
13849	Concurrent Non-Malleable Commitments.	4
13850	On Delsarte's Linear Programming Bounds for Binary Codes.	4
13851	Towards a Final Analysis of Pairing Heaps.	4
13852	FOCS 2005 - Title Page.	4
13853	Foreword.	4
13854	Committees.	4
13855	Best Paper Awards.	4
13856	Machtey Award.	4
13857	Knuth Prize.	4
13858	Reviewers.	4
13859	Corporate Sponsors.	4
13860	Learning mixtures of product distributions over discrete domains.	4
13861	FOCS 2005 - Copyright.	4
13862	Sampling-based Approximation Algorithms for Multi-stage Stochastic.	4
13863	Approximation Algorithms for Unique Games.	4
13864	A Randomness-Efficient Sampler for Matrix-valued Functions and Applications.	4
13865	Answering distance queries in directed graphs using fast matrix multiplication.	4
