,id,count
18060,36149,3
18061,36150,1
18062,36151,1
18063,36152,1
18064,36153,1
18065,36154,1
18066,36155,2
18067,36156,1
18068,36157,2
18069,36158,1
18070,36159,2
18071,36160,1
18072,36161,1
18073,36162,1
18074,36163,1
18075,36164,1
18076,36165,1
18077,36166,1
18078,36167,1
18079,36168,6
18080,36169,1
18081,36170,1
18082,36171,3
18083,36172,1
18084,36173,6
18085,36174,1
18086,36175,2
18087,36176,6
18088,36177,7
18089,36178,4
18090,36179,1
18091,36180,2
18092,36181,1
18093,36182,2
18094,36183,4
18095,36184,1
18096,36185,11
18097,36186,4
18098,36187,2
18099,36188,1
18100,36189,26
18101,36190,21
18102,36191,1
18103,36192,3
18104,36193,1
18105,36194,4
18106,36195,27
18107,36196,1
18108,36197,1
18109,36198,32
18110,36199,1
18111,36200,1
18112,36201,6
18113,36202,3
18114,36203,1
18115,36204,1
18116,36205,1
18117,36206,2
18118,36207,5
18119,36208,7
18120,36209,9
18121,36210,2
18122,36211,1
18123,36212,2
18124,36213,1
18125,36214,1
18126,36215,2
18127,36216,3
18128,36217,42
18129,36218,19
18130,36219,1
18131,36220,1
18132,36221,1
18133,36222,7
18134,36223,4
18135,36224,1
18136,36225,1
18137,36226,1
18138,36227,6
18139,36228,9
18140,36229,1
18141,36230,1
18142,36231,3
18143,36232,2
18144,36233,1
18145,36234,2
18146,36235,1
18147,36236,1
18148,36237,1
18149,36238,1
18150,36239,1
18151,36240,1
18152,36241,1
18153,36242,1
18154,36243,1
18155,36244,1
18156,36245,1
18157,36246,3
18158,36247,1
18159,36248,1
18160,36249,1
18161,36250,1
18162,36251,1
18163,36252,2
18164,36253,1
18165,36254,1
18166,36255,1
18167,36256,1
18168,36257,1
18169,36258,2
18170,36259,7
18171,36260,1
18172,36261,1
18173,36262,1
18174,36263,3
18175,36264,1
18176,36265,6
18177,36266,23
18178,36267,1
18179,36268,1
18180,36269,16
18181,36270,1
18182,36271,1
18183,36272,3
18184,36273,3
18185,36274,1
18186,36275,1
18187,36276,10
18188,36277,1
18189,36278,1
18190,36279,1
18191,36280,1
18192,36281,1
18193,36282,1
18194,36283,1
18195,36284,1
18196,36285,1
18197,36286,6
18198,36287,1
18199,36288,1
18200,36289,1
18201,36290,1
18202,36291,1
18203,36292,1
18204,36293,1
18205,36294,3
18206,36295,1
18207,36296,1
18208,36297,1
18209,36298,1
18210,36299,2
18211,36300,2
18212,36301,1
18213,36302,1
18214,36303,1
18215,36304,1
18216,36305,1
18217,36306,24
18218,36307,33
18219,36308,1
18220,36309,1
18221,36310,1
18222,36311,2
18223,36312,3
18224,36313,8
18225,36314,1
18226,36315,1
18227,36316,1
18228,36317,1
18229,36318,1
18230,36319,2
18231,36320,4
18232,36321,2
18233,36322,2
18234,36323,1
18235,36324,1
18236,36325,1
18237,36326,1
18238,36327,1
18239,36328,1
18240,36329,1
18241,36330,1
18242,36331,1
18243,36332,1
18244,36333,10
18245,36334,1
18246,36335,1
18247,36336,1
18248,36337,1
18249,36338,6
18250,36339,2
18251,36340,1
18252,36341,1
18253,36342,1
18254,36343,1
18255,36344,1
18256,36345,21
18257,36346,1
18258,36347,4
18259,36348,4
18260,36349,1
18261,36350,1
18262,36351,1
18263,36352,1
18264,36353,1
18265,36354,1
18266,36355,3
18267,36356,2
18268,36357,4
18269,36358,1
18270,36359,1
18271,36360,1
18272,36361,1
18273,36362,1
18274,36363,1
18275,36364,1
18276,36365,1
18277,36366,2
18278,36367,2
18279,36368,1
18280,36369,1
18281,36370,1
18282,36371,1
18283,36372,1
18284,36373,1
18285,36374,1
18286,36375,1
18287,36376,1
18288,36377,1
18289,36378,1
18290,36379,1
18291,36380,14
18292,36381,2
18293,36382,11
18294,36383,1
18295,36384,7
18296,36385,5
18297,36386,1
18298,36387,8
18299,36388,1
18300,36389,1
18301,36390,12
18302,36391,1
18303,36392,1
18304,36393,1
18305,36394,1
18306,36395,1
18307,36396,1
18308,36397,1
18309,36398,1
18310,36399,1
18311,36400,1
18312,36401,1
18313,36402,1
18314,36403,3
18315,36404,3
18316,36405,1
18317,36406,1
18318,36407,1
18319,36408,1
18320,36409,1
18321,36410,11
18322,36411,3
18323,36412,1
18324,36413,1
18325,36414,15
18326,36415,1
18327,36416,2
18328,36417,1
18329,36418,1
18330,36419,8
18331,36420,1
18332,36421,1
18333,36422,1
18334,36423,1
18335,36424,1
18336,36425,1
18337,36426,1
18338,36427,1
18339,36428,1
18340,36429,1
18341,36430,1
18342,36431,1
18343,36432,1
18344,36433,1
18345,36434,1
18346,36435,4
18347,36436,4
18348,36437,1
18349,36438,1
18350,36439,1
18351,36440,1
18352,36441,1
18353,36442,1
18354,36443,1
18355,36444,1
18356,36445,2
18357,36446,1
18358,36447,1
18359,36448,1
18360,36449,1
18361,36450,1
18362,36451,1
18363,36452,2
18364,36453,2
18365,36454,1
18366,36455,4
18367,36456,27
18368,36457,3
18369,36458,3
18370,36459,2
18371,36460,1
18372,36461,1
18373,36462,2
18374,36463,1
18375,36464,2
18376,36465,1
18377,36466,2
18378,36467,1
18379,36468,1
18380,36469,1
18381,36470,1
18382,36471,1
18383,36472,1
18384,36473,1
18385,36474,3
18386,36475,1
18387,36476,1
18388,36477,1
18389,36478,2
18390,36479,2
18391,36480,1
18392,36481,8
18393,36482,1
18394,36483,1
18395,36484,1
18396,36485,1
18397,36486,6
18398,36487,1
18399,36488,1
18400,36489,1
18401,36490,7
18402,36491,1
18403,36492,5
18404,36493,1
18405,36494,1
18406,36495,1
18407,36496,1
18408,36497,1
18409,36498,1
18410,36499,19
18411,36500,7
18412,36501,1
18413,36502,1
18414,36503,1
18415,36504,2
18416,36505,1
18417,36506,1
18418,36507,11
18419,36508,3
18420,36509,1
18421,36510,1
18422,36511,1
18423,36512,1
18424,36513,1
18425,36514,2
18426,36515,1
18427,36516,2
18428,36517,1
18429,36518,1
18430,36519,1
18431,36520,24
18432,36521,3
18433,36522,1
18434,36523,1
18435,36524,1
18436,36525,1
18437,36526,1
18438,36527,1
18439,36528,1
18440,36529,1
18441,36530,1
18442,36531,1
18443,36532,4
18444,36533,1
18445,36534,1
18446,36535,1
18447,36536,3
18448,36537,1
18449,36538,4
18450,36539,14
18451,36540,4
18452,36541,2
18453,36542,2
18454,36543,13
18455,36544,1
18456,36545,2
18457,36546,1
18458,36547,1
18459,36548,1
18460,36549,1
18461,36550,1
18462,36551,9
18463,36552,1
18464,36553,1
18465,36554,12
18466,36555,3
18467,36556,1
18468,36557,5
18469,36558,1
18470,36559,1
18471,36560,5
18472,36561,1
18473,36562,1
18474,36563,2
18475,36564,1
18476,36565,2
18477,36566,4
18478,36567,5
18479,36568,1
18480,36569,1
18481,36570,2
18482,36571,1
18483,36572,10
18484,36573,1
18485,36574,1
18486,36575,1
18487,36576,1
18488,36577,6
18489,36578,1
18490,36579,1
18491,36580,1
18492,36581,1
18493,36582,7
18494,36583,1
18495,36584,1
18496,36585,1
18497,36586,2
18498,36587,2
18499,36588,1
18500,36589,1
18501,36590,1
18502,36591,1
18503,36592,4
18504,36593,1
18505,36594,2
18506,36595,1
18507,36596,3
18508,36597,1
18509,36598,1
18510,36599,1
18511,36600,5
18512,36601,3
18513,36602,1
18514,36603,1
18515,36604,1
18516,36605,1
18517,36606,1
18518,36607,1
18519,36608,1
18520,36609,1
18521,36610,1
18522,36611,1
18523,36612,22
18524,36613,3
18525,36614,3
18526,36615,19
18527,36616,16
18528,36617,7
18529,36618,5
18530,36619,9
18531,36620,1
18532,36621,4
18533,36622,1
18534,36623,3
18535,36624,3
18536,36625,1
18537,36626,2
18538,36627,1
18539,36628,6
18540,36629,1
18541,36630,3
18542,36631,2
18543,36632,1
18544,36633,1
18545,36634,3
18546,36635,1
18547,36636,1
18548,36637,2
18549,36638,2
18550,36639,1
18551,36640,1
18552,36641,1
18553,36642,1
18554,36643,1
18555,36644,1
18556,36645,1
18557,36646,3
18558,36647,1
18559,36648,2
18560,36649,3
18561,36650,1
18562,36651,1
18563,36652,1
18564,36653,1
18565,36654,1
18566,36655,2
18567,36656,2
18568,36657,1
18569,36658,1
18570,36659,8
18571,36660,1
18572,36661,10
18573,36662,1
18574,36663,1
18575,36664,1
18576,36665,1
18577,36666,1
18578,36667,1
18579,36668,4
18580,36669,1
18581,36670,10
18582,36671,1
18583,36672,2
18584,36673,17
18585,36674,1
18586,36675,1
18587,36676,1
18588,36677,1
18589,36678,2
18590,36679,1
18591,36680,1
18592,36681,1
18593,36682,1
18594,36683,1
18595,36684,1
18596,36685,6
18597,36686,1
18598,36687,4
18599,36688,1
18600,36689,1
18601,36690,1
18602,36691,4
18603,36692,1
18604,36693,1
18605,36694,1
18606,36695,1
18607,36696,1
18608,36697,1
18609,36698,1
18610,36699,1
18611,36700,15
18612,36701,1
18613,36702,1
18614,36703,1
18615,36704,3
18616,36705,2
18617,36706,2
18618,36707,3
18619,36708,1
18620,36709,7
18621,36710,1
18622,36711,1
18623,36712,8
18624,36713,2
18625,36714,1
18626,36715,1
18627,36716,1
18628,36717,1
18629,36718,1
18630,36719,1
18631,36720,1
18632,36721,1
18633,36722,1
18634,36723,2
18635,36724,1
18636,36725,1
18637,36726,1
18638,36727,1
18639,36728,1
18640,36729,7
18641,36730,1
18642,36731,1
18643,36732,1
18644,36733,1
18645,36734,1
18646,36735,1
18647,36736,1
18648,36737,1
18649,36738,6
18650,36739,1
18651,36740,1
18652,36741,1
18653,36742,1
18654,36743,1
18655,36744,1
18656,36745,1
18657,36746,1
18658,36747,1
18659,36748,14
18660,36749,3
18661,36750,1
18662,36751,1
18663,36752,1
18664,36753,1
18665,36754,5
18666,36755,9
18667,36756,1
18668,36757,1
18669,36758,1
18670,36759,1
18671,36760,1
18672,36761,1
18673,36762,1
18674,36763,1
18675,36764,2
18676,36765,1
18677,36766,1
18678,36767,1
18679,36768,1
18680,36769,1
18681,36770,1
18682,36771,1
18683,36772,16
18684,36773,24
18685,36774,1
18686,36775,1
18687,36776,1
18688,36777,8
18689,36778,1
18690,36779,1
18691,36780,1
18692,36781,1
18693,36782,11
18694,36783,2
18695,36784,1
18696,36785,2
18697,36786,1
18698,36787,1
18699,36788,1
18700,36789,1
18701,36790,1
18702,36791,2
18703,36792,1
18704,36793,3
18705,36794,1
18706,36795,23
18707,36796,2
18708,36797,3
18709,36798,3
18710,36799,1
18711,36800,5
18712,36801,5
18713,36802,1
18714,36803,12
18715,36804,1
18716,36805,1
18717,36806,1
18718,36807,1
18719,36808,1
18720,36809,1
18721,36810,4
18722,36811,1
18723,36812,1
18724,36813,1
18725,36814,1
18726,36815,1
18727,36816,1
18728,36817,1
18729,36818,1
18730,36819,1
18731,36820,1
18732,36821,1
18733,36822,6
18734,36823,1
18735,36824,1
18736,36825,1
18737,36826,2
18738,36827,2
18739,36828,1
18740,36829,2
18741,36830,1
18742,36831,1
18743,36832,1
18744,36833,1
18745,36834,1
18746,36835,5
18747,36836,1
18748,36837,1
18749,36838,1
18750,36839,1
18751,36840,1
18752,36841,1
18753,36842,1
18754,36843,1
18755,36844,1
18756,36845,1
18757,36846,1
18758,36847,1
18759,36848,12
18760,36849,1
18761,36850,1
18762,36851,1
18763,36852,1
18764,36853,1
18765,36854,17
18766,36855,6
18767,36856,3
18768,36857,1
18769,36858,1
18770,36859,1
18771,36860,3
18772,36861,1
18773,36862,1
18774,36863,1
18775,36864,1
18776,36865,2
18777,36866,1
18778,36867,1
18779,36868,7
18780,36869,1
18781,36870,1
18782,36871,1
18783,36872,8
18784,36873,1
18785,36874,1
18786,36875,1
18787,36876,1
18788,36877,1
18789,36878,1
18790,36879,1
18791,36880,12
18792,36881,1
18793,36882,1
18794,36883,1
18795,36884,5
18796,36885,6
18797,36886,2
18798,36887,2
18799,36888,1
18800,36889,2
18801,36890,4
18802,36891,1
18803,36892,3
18804,36893,3
18805,36894,15
18806,36895,1
18807,36896,14
18808,36897,1
18809,36898,1
18810,36899,2
18811,36900,6
18812,36901,17
18813,36902,2
18814,36903,2
18815,36904,1
18816,36905,3
18817,36906,3
18818,36907,2
18819,36908,2
18820,36909,3
18821,36910,1
18822,36911,3
18823,36912,4
18824,36913,1
18825,36914,3
18826,36915,1
18827,36916,10
18828,36917,6
18829,36918,1
18830,36919,1
18831,36920,5
18832,36921,1
18833,36922,2
18834,36923,5
18835,36924,3
18836,36925,4
18837,36926,1
18838,36927,1
18839,36928,1
18840,36929,1
18841,36930,1
18842,36931,3
18843,36932,1
18844,36933,3
18845,36934,2
18846,36935,4
18847,36936,1
18848,36937,1
18849,36938,1
18850,36939,1
18851,36940,1
18852,36941,1
18853,36942,2
18854,36943,1
18855,36944,6
18856,36945,1
18857,36946,8
18858,36947,9
18859,36948,2
18860,36949,1
18861,36950,1
18862,36951,1
18863,36952,4
18864,36953,4
18865,36954,8
18866,36955,2
18867,36956,15
18868,36957,18
18869,36958,3
18870,36959,12
18871,36960,1
18872,36961,4
18873,36962,1
18874,36963,2
18875,36964,1
18876,36965,10
18877,36966,3
18878,36967,2
18879,36968,8
18880,36969,1
18881,36970,13
18882,36971,3
18883,36972,1
18884,36973,9
18885,36974,1
18886,36975,2
18887,36976,1
18888,36977,1
18889,36978,6
18890,36979,1
18891,36980,1
18892,36981,1
18893,36982,1
18894,36983,1
18895,36984,1
18896,36985,5
18897,36986,1
18898,36987,7
18899,36988,1
18900,36989,2
18901,36990,2
18902,36991,12
18903,36992,1
18904,36993,9
18905,36994,1
18906,36995,1
18907,36996,6
18908,36997,4
18909,36998,1
18910,36999,1
18911,37000,1
18912,37001,2
18913,37002,1
18914,37003,1
18915,37004,1
18916,37005,5
18917,37006,3
18918,37007,2
18919,37008,1
18920,37009,2
18921,37010,1
18922,37011,1
18923,37012,3
18924,37013,1
18925,37014,1
18926,37015,1
18927,37016,2
18928,37017,1
18929,37018,1
18930,37019,1
18931,37020,1
18932,37021,2
18933,37022,1
18934,37023,2
18935,37024,1
18936,37025,3
18937,37026,3
18938,37027,13
18939,37028,1
18940,37029,1
18941,37030,5
18942,37031,5
18943,37032,25
18944,37033,1
18945,37034,2
18946,37035,2
18947,37036,1
18948,37037,8
18949,37038,1
18950,37039,20
18951,37040,1
18952,37041,13
18953,37042,1
18954,37043,5
18955,37044,1
18956,37045,14
18957,37046,1
18958,37047,4
18959,37048,2
18960,37049,2
18961,37050,1
18962,37051,10
18963,37052,9
18964,37053,1
18965,37054,4
18966,37055,2
18967,37056,9
18968,37057,11
18969,37058,1
18970,37059,1
18971,37060,1
18972,37061,3
18973,37062,2
18974,37063,3
18975,37064,1
18976,37065,2
18977,37066,4
18978,37067,4
18979,37068,19
18980,37069,3
18981,37070,23
18982,37071,1
18983,37072,1
18984,37073,1
18985,37074,2
18986,37075,1
18987,37076,2
18988,37077,6
18989,37078,2
18990,37079,2
18991,37080,2
18992,37081,1
18993,37082,1
18994,37083,1
18995,37084,1
18996,37085,6
18997,37086,2
18998,37087,2
18999,37088,1
19000,37089,1
19001,37090,1
19002,37091,1
19003,37092,1
19004,37093,1
19005,37094,1
19006,37095,1
19007,37096,1
19008,37097,1
19009,37098,1
19010,37099,1
19011,37100,4
19012,37101,1
19013,37102,1
19014,37103,1
19015,37104,1
19016,37105,14
19017,37106,3
19018,37107,1
19019,37108,9
19020,37109,1
19021,37110,1
19022,37111,1
19023,37112,2
19024,37113,2
19025,37114,1
19026,37115,2
19027,37116,1
19028,37117,9
19029,37118,4
19030,37119,3
19031,37120,1
19032,37121,2
19033,37122,1
19034,37123,2
19035,37124,1
19036,37125,1
19037,37126,2
19038,37127,1
19039,37128,2
19040,37129,2
19041,37130,1
19042,37131,1
19043,37132,2
19044,37133,1
19045,37134,1
19046,37135,2
19047,37136,1
19048,37137,1
19049,37138,1
19050,37139,4
19051,37140,17
19052,37141,2
19053,37142,1
19054,37143,1
19055,37144,5
19056,37145,1
19057,37146,1
19058,37147,1
19059,37148,1
19060,37149,1
19061,37150,10
19062,37151,4
19063,37152,9
19064,37153,4
19065,37154,3
19066,37155,3
19067,37156,4
19068,37157,1
19069,37158,1
19070,37159,1
19071,37160,3
19072,37161,1
19073,37162,4
19074,37163,1
19075,37164,1
19076,37165,2
19077,37166,3
19078,37167,13
19079,37168,2
19080,37169,1
19081,37170,1
19082,37171,1
19083,37172,1
19084,37173,1
19085,37174,1
19086,37175,1
19087,37176,1
19088,37177,1
19089,37178,1
19090,37179,1
19091,37180,2
19092,37181,1
19093,37182,11
19094,37183,2
19095,37184,1
19096,37185,1
19097,37186,1
19098,37187,1
19099,37188,1
19100,37189,1
19101,37190,1
19102,37191,1
19103,37192,2
19104,37193,1
19105,37194,3
19106,37195,3
19107,37196,1
19108,37197,1
19109,37198,1
19110,37199,1
19111,37200,1
19112,37201,1
19113,37202,2
19114,37203,1
19115,37204,1
19116,37205,1
19117,37206,2
19118,37207,3
19119,37208,4
19120,37209,1
19121,37210,1
19122,37211,6
19123,37212,1
19124,37213,1
19125,37214,10
19126,37215,5
19127,37216,1
19128,37217,1
19129,37218,1
19130,37219,2
19131,37220,2
19132,37221,1
19133,37222,1
19134,37223,1
19135,37224,1
19136,37225,3
19137,37226,4
19138,37227,1
19139,37228,1
19140,37229,1
19141,37230,5
19142,37231,4
19143,37232,2
19144,37233,1
19145,37234,1
19146,37235,1
19147,37236,2
19148,37237,2
19149,37238,1
19150,37239,1
19151,37240,1
19152,37241,1
19153,37242,1
19154,37243,1
19155,37244,1
19156,37245,1
19157,37246,2
19158,37247,2
19159,37248,2
19160,37249,1
19161,37250,2
19162,37251,1
19163,37252,3
19164,37253,3
19165,37254,1
19166,37255,2
19167,37256,3
19168,37257,1
19169,37258,2
19170,37259,2
19171,37260,1
19172,37261,1
19173,37262,3
19174,37263,2
19175,37264,2
19176,37265,1
19177,37266,2
19178,37267,1
19179,37268,1
19180,37269,1
19181,37270,3
19182,37271,5
19183,37272,1
19184,37273,1
19185,37274,1
19186,37275,5
19187,37276,1
19188,37277,6
19189,37278,1
19190,37279,1
19191,37280,3
19192,37281,1
19193,37282,3
19194,37283,7
19195,37284,7
19196,37285,4
19197,37286,2
19198,37287,1
19199,37288,1
19200,37289,1
19201,37290,1
19202,37291,1
19203,37292,9
19204,37293,1
19205,37294,3
19206,37295,1
19207,37296,1
19208,37297,1
19209,37298,1
19210,37299,2
19211,37300,7
19212,37301,1
19213,37302,1
19214,37303,1
19215,37304,1
19216,37305,10
19217,37306,1
19218,37307,1
19219,37308,6
19220,37309,1
19221,37310,1
19222,37311,4
19223,37312,2
19224,37313,1
19225,37314,1
19226,37315,1
19227,37316,6
19228,37317,7
19229,37318,2
19230,37319,1
19231,37320,1
19232,37321,1
19233,37322,1
19234,37323,1
19235,37324,1
19236,37325,1
19237,37326,2
19238,37327,1
19239,37328,1
19240,37329,1
19241,37330,1
19242,37331,1
19243,37332,1
19244,37333,11
19245,37334,1
19246,37335,4
19247,37336,1
19248,37337,1
19249,37338,2
19250,37339,1
19251,37340,1
19252,37341,1
19253,37342,1
19254,37343,2
19255,37344,1
19256,37345,4
19257,37346,1
19258,37347,1
19259,37348,1
19260,37349,1
19261,37350,1
19262,37351,1
19263,37352,1
19264,37353,7
19265,37354,2
19266,37355,2
19267,37356,1
19268,37357,2
19269,37358,1
19270,37359,1
19271,37360,1
19272,37361,1
19273,37362,1
19274,37363,1
19275,37364,1
19276,37365,1
19277,37366,2
19278,37367,1
19279,37368,1
19280,37369,1
19281,37370,2
19282,37371,4
19283,37372,1
19284,37373,5
19285,37374,2
19286,37375,1
19287,37376,1
19288,37377,2
19289,37378,2
19290,37379,1
19291,37380,9
19292,37381,1
19293,37382,1
19294,37383,1
19295,37384,1
19296,37385,1
19297,37386,7
19298,37387,1
19299,37388,1
19300,37389,1
19301,37390,1
19302,37391,1
19303,37392,1
19304,37393,1
19305,37394,1
19306,37395,1
19307,37396,2
19308,37397,2
19309,37398,1
19310,37399,1
19311,37400,1
19312,37401,2
19313,37402,1
19314,37403,1
19315,37404,8
19316,37405,1
19317,37406,1
19318,37407,1
19319,37408,1
19320,37409,1
19321,37410,2
19322,37411,1
19323,37412,1
19324,37413,1
19325,37414,3
19326,37415,8
19327,37416,1
19328,37417,1
19329,37418,2
19330,37419,1
19331,37420,1
19332,37421,1
19333,37422,1
19334,37423,1
19335,37424,1
19336,37425,5
19337,37426,2
19338,37427,2
19339,37428,1
19340,37429,1
19341,37430,1
19342,37431,1
19343,37432,3
19344,37433,1
19345,37434,1
19346,37435,1
19347,37436,1
19348,37437,1
19349,37438,1
19350,37439,1
19351,37440,1
19352,37441,1
19353,37442,1
19354,37443,2
19355,37444,2
19356,37445,14
19357,37446,5
19358,37447,2
19359,37448,1
19360,37449,1
19361,37450,1
19362,37451,5
19363,37452,1
19364,37453,1
19365,37454,1
19366,37455,1
19367,37456,1
19368,37457,1
19369,37458,4
19370,37459,1
19371,37460,1
19372,37461,1
19373,37462,1
19374,37463,1
19375,37464,2
19376,37465,6
19377,37466,4
19378,37467,2
19379,37468,2
19380,37469,5
19381,37470,1
19382,37471,1
19383,37472,1
19384,37473,1
19385,37474,1
19386,37475,1
19387,37476,1
19388,37477,1
19389,37478,1
19390,37479,1
19391,37480,1
19392,37481,1
19393,37482,1
19394,37483,1
19395,37484,1
19396,37485,12
19397,37486,2
19398,37487,2
19399,37488,1
19400,37489,1
19401,37490,1
19402,37491,1
19403,37492,1
19404,37493,1
19405,37494,1
19406,37495,1
19407,37496,1
19408,37497,2
19409,37498,1
19410,37499,4
19411,37500,2
19412,37501,1
19413,37502,3
19414,37503,3
19415,37504,1
19416,37505,1
19417,37506,4
19418,37507,3
19419,37508,1
19420,37509,2
19421,37510,1
19422,37511,4
19423,37512,2
19424,37513,3
19425,37514,1
19426,37515,1
19427,37516,5
19428,37517,1
19429,37518,1
19430,37519,2
19431,37520,2
19432,37521,2
19433,37522,1
19434,37523,8
19435,37524,2
19436,37525,1
19437,37526,1
19438,37527,1
19439,37528,1
19440,37529,9
19441,37530,5
19442,37531,1
19443,37532,1
19444,37533,6
19445,37534,3
19446,37535,1
19447,37536,1
19448,37537,2
19449,37538,1
19450,37539,3
19451,37540,1
19452,37541,1
19453,37542,1
19454,37543,2
19455,37544,1
19456,37545,5
19457,37546,2
19458,37547,4
19459,37548,1
19460,37549,1
19461,37550,3
19462,37551,1
19463,37552,4
19464,37553,2
19465,37554,1
19466,37555,1
19467,37556,1
19468,37557,1
19469,37558,1
19470,37559,1
19471,37560,2
19472,37561,1
19473,37562,6
19474,37563,2
19475,37564,1
19476,37565,3
19477,37566,1
19478,37567,1
19479,37568,1
19480,37569,1
19481,37570,1
19482,37571,2
19483,37572,1
19484,37573,1
19485,37574,2
19486,37575,1
19487,37576,1
19488,37577,1
19489,37578,1
19490,37579,4
19491,37580,1
19492,37581,3
19493,37582,3
19494,37583,2
19495,37584,7
19496,37585,2
19497,37586,2
19498,37587,2
19499,37588,2
19500,37589,1
19501,37590,1
19502,37591,2
19503,37592,3
19504,37593,5
19505,37594,2
19506,37595,1
19507,37596,3
19508,37597,1
19509,37598,9
19510,37599,6
19511,37600,1
19512,37601,1
19513,37602,1
19514,37603,1
19515,37604,1
19516,37605,3
19517,37606,1
19518,37607,1
19519,37608,1
19520,37609,1
19521,37610,1
19522,37611,1
19523,37612,2
19524,37613,2
19525,37614,3
19526,37615,2
19527,37616,1
19528,37617,1
19529,37618,1
19530,37619,1
19531,37620,1
19532,37621,5
19533,37622,2
19534,37623,1
19535,37624,5
19536,37625,8
19537,37626,2
19538,37627,2
19539,37628,1
19540,37629,2
19541,37630,1
19542,37631,9
19543,37632,1
19544,37633,4
19545,37634,4
19546,37635,1
19547,37636,1
19548,37637,2
19549,37638,3
19550,37639,2
19551,37640,2
19552,37641,3
19553,37642,3
19554,37643,6
19555,37644,2
19556,37645,5
19557,37646,1
19558,37647,1
19559,37648,2
19560,37649,9
19561,37650,1
19562,37651,1
19563,37652,1
19564,37653,3
19565,37654,4
19566,37655,2
19567,37656,1
19568,37657,1
19569,37658,6
19570,37659,4
19571,37660,2
19572,37661,2
19573,37662,3
19574,37663,1
19575,37664,1
19576,37665,1
19577,37666,1
19578,37667,2
19579,37668,1
19580,37669,2
19581,37670,1
19582,37671,3
19583,37672,1
19584,37673,2
19585,37674,1
19586,37675,1
19587,37676,4
19588,37677,1
19589,37678,1
19590,37679,2
19591,37680,1
19592,37681,1
19593,37682,5
19594,37683,4
19595,37684,1
19596,37685,1
19597,37686,1
19598,37687,1
19599,37688,2
19600,37689,2
19601,37690,2
19602,37691,2
19603,37692,1
19604,37693,1
19605,37694,12
19606,37695,4
19607,37696,1
19608,37697,1
19609,37698,1
19610,37699,2
19611,37700,3
19612,37701,2
19613,37702,1
19614,37703,2
19615,37704,7
19616,37705,1
19617,37706,7
19618,37707,3
19619,37708,1
19620,37709,4
19621,37710,3
19622,37711,6
19623,37712,1
19624,37713,1
19625,37714,1
19626,37715,10
19627,37716,1
19628,37717,1
19629,37718,2
19630,37719,1
19631,37720,1
19632,37721,1
19633,37722,2
19634,37723,2
19635,37724,2
19636,37725,1
19637,37726,1
19638,37727,2
19639,37728,22
19640,37729,4
19641,37730,6
19642,37731,2
19643,37732,1
19644,37733,2
19645,37734,30
19646,37735,3
19647,37736,1
19648,37737,1
19649,37738,1
19650,37739,1
19651,37740,1
19652,37741,1
19653,37742,1
19654,37743,7
19655,37744,2
19656,37745,1
19657,37746,1
19658,37747,3
19659,37748,2
19660,37749,1
19661,37750,1
19662,37751,3
19663,37752,2
19664,37753,1
19665,37754,1
19666,37755,1
19667,37756,15
19668,37757,1
19669,37758,1
19670,37759,3
19671,37760,3
19672,37761,1
19673,37762,1
19674,37763,1
19675,37764,2
19676,37765,1
19677,37766,1
19678,37767,3
19679,37768,2
19680,37769,1
19681,37770,1
19682,37771,16
19683,37772,2
19684,37773,2
19685,37774,3
19686,37775,1
19687,37776,1
19688,37777,1
19689,37778,7
19690,37779,2
19691,37780,1
19692,37781,1
19693,37782,5
19694,37783,1
19695,37784,1
19696,37785,1
19697,37786,1
19698,37787,1
19699,37788,1
19700,37789,1
19701,37790,1
19702,37791,2
19703,37792,1
19704,37793,11
19705,37794,1
19706,37795,1
19707,37796,3
19708,37797,2
19709,37798,6
19710,37799,2
19711,37800,2
19712,37801,1
19713,37802,1
19714,37803,11
19715,37804,8
19716,37805,13
19717,37806,1
19718,37807,1
19719,37808,1
19720,37809,2
19721,37810,1
19722,37811,1
19723,37812,5
19724,37813,2
19725,37814,2
19726,37815,4
19727,37816,1
19728,37817,1
19729,37818,1
19730,37819,1
19731,37820,1
19732,37821,1
19733,37822,1
19734,37823,1
19735,37824,1
19736,37825,1
19737,37826,1
19738,37827,1
19739,37828,1
19740,37829,1
19741,37830,1
19742,37831,2
19743,37832,1
19744,37833,1
19745,37834,1
19746,37835,5
19747,37836,3
19748,37837,2
19749,37838,2
19750,37839,1
19751,37840,2
19752,37841,2
19753,37842,3
19754,37843,1
19755,37844,1
19756,37845,4
19757,37846,2
19758,37847,2
19759,37848,3
19760,37849,4
19761,37850,2
19762,37851,1
19763,37852,3
19764,37853,7
19765,37854,1
19766,37855,1
19767,37856,4
19768,37857,5
19769,37858,4
19770,37859,1
19771,37860,1
19772,37861,1
19773,37862,1
19774,37863,1
19775,37864,1
19776,37865,1
19777,37866,1
19778,37867,10
19779,37868,3
19780,37869,3
19781,37870,2
19782,37871,2
19783,37872,2
19784,37873,3
19785,37874,2
19786,37875,2
19787,37876,2
19788,37877,2
19789,37878,2
19790,37879,2
19791,37880,4
19792,37881,1
19793,37882,2
19794,37883,2
19795,37884,1
19796,37885,2
19797,37886,1
19798,37887,1
19799,37888,1
19800,37889,3
19801,37890,9
19802,37891,1
19803,37892,1
19804,37893,1
19805,37894,1
19806,37895,3
19807,37896,1
19808,37897,1
